"subjectID","age","target","domain","parcellation","beta","hemisphere","region","process","label"
"s022",10,"self","social","197",-0.62292691691666,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",10,"other","academic","197",1.03819956827358,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",10,"other","social","197",-1.51237005004675,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",13,"self","academic","197",0.219555941731012,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",13,"self","social","197",-2.5803536304815,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",13,"other","academic","197",1.46359136234143,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",13,"other","social","197",-2.0928057277812,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",16,"self","academic","197",-0.0399428875819546,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",16,"self","social","197",2.30190180369692,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",16,"other","academic","197",-3.26892560615074,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s022",16,"other","social","197",-0.861269350014091,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",10,"self","academic","197",0.0516628294910519,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",10,"self","social","197",-0.812131100015355,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",10,"other","academic","197",-0.263478913004768,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",10,"other","social","197",-1.61583565435963,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",13,"self","academic","197",-0.459336170504587,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",13,"self","social","197",-2.92419019756661,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",13,"other","academic","197",-0.834898621738869,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",13,"other","social","197",0.826728304215004,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",16,"self","academic","197",1.75450515555578,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",16,"self","social","197",-0.619996027796843,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",16,"other","academic","197",0.0715238630896113,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s023",16,"other","social","197",1.01464332827361,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",10,"self","academic","197",1.02324100191627,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",10,"self","social","197",2.26734426569676,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",10,"other","academic","197",-0.883471578157482,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",10,"other","social","197",1.49558492284754,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",13,"self","academic","197",-3.96736981500369,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",13,"self","social","197",-0.370044244705964,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",13,"other","academic","197",2.54202607392197,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",13,"other","social","197",-0.643670514902247,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",16,"self","academic","197",2.08927395635111,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",16,"self","social","197",-0.391385576807908,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",16,"other","academic","197",2.04401238846689,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s024",16,"other","social","197",1.57014127396523,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s027",10,"self","academic","197",2.28252073812441,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s027",10,"self","social","197",-1.8744995749563,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s027",10,"other","academic","197",-3.7106887606921,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s027",10,"other","social","197",1.71808119142401,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s028",10,"self","academic","197",-1.5835496559259,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s028",10,"self","social","197",0.808000690084458,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s028",10,"other","academic","197",2.3464084618405,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s028",10,"other","social","197",1.17310941280954,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",10,"self","academic","197",-0.78104315070559,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",10,"self","social","197",2.09842330523045,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",10,"other","academic","197",-0.212226737553388,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",10,"other","social","197",1.26620862986791,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",13,"self","academic","197",-0.752533893565931,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",13,"self","social","197",1.08619574809634,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",13,"other","academic","197",3.46779065599343,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",13,"other","social","197",-1.25855147290613,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",16,"self","academic","197",-0.495152516249752,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",16,"self","social","197",-1.42880806294529,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",16,"other","academic","197",-1.23466985488062,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s029",16,"other","social","197",0.116480910764049,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",10,"self","academic","197",2.32741660103419,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",10,"self","social","197",0.547523002752939,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",10,"other","academic","197",0.567173404375576,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",10,"other","social","197",-3.00235804974121,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",13,"self","academic","197",-0.204908317178411,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",13,"self","social","197",-2.5101799874709,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",13,"other","academic","197",-2.80660178086674,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",13,"other","social","197",-0.950367189065251,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",16,"self","academic","197",-0.189335576555094,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",16,"self","social","197",-1.48267307938553,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",16,"other","academic","197",-1.00223695271192,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s030",16,"other","social","197",-1.42714828714943,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s031",10,"self","academic","197",-0.0330268929242952,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s031",10,"self","social","197",0.698023272916637,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s031",10,"other","academic","197",0.406433295395218,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s031",10,"other","social","197",0.533794304330275,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",10,"self","academic","197",0.082251013359944,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",10,"self","social","197",0.812858666459684,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",10,"other","academic","197",-0.340642307239228,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",10,"other","social","197",-2.79762224448147,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",13,"self","academic","197",-5.50192226865913,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",13,"self","social","197",-2.02642613323158,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",13,"other","academic","197",0.448019659400223,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",13,"other","social","197",-2.54253557614019,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",16,"self","academic","197",3.32937714861605,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",16,"self","social","197",0.82271960668582,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",16,"other","academic","197",-0.81299013364659,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s032",16,"other","social","197",2.5147176119347,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s033",10,"self","academic","197",2.11676966309212,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s033",10,"self","social","197",-1.69710158548734,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s033",10,"other","academic","197",1.29775377325583,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s033",10,"other","social","197",1.42238497034284,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s033",16,"self","academic","197",2.10179748779796,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s033",16,"self","social","197",0.915279871351937,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s033",16,"other","academic","197",-3.61036648723985,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s033",16,"other","social","197",-2.44086873829946,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s034",13,"self","academic","197",1.92108694040777,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s034",13,"self","social","197",-0.653681680424066,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s034",13,"other","academic","197",-0.702879726735045,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s034",13,"other","social","197",2.53857658549829,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",10,"self","academic","197",0.669542182960093,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",10,"self","social","197",-1.13880090697946,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",10,"other","academic","197",-3.34516204283597,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",10,"other","social","197",-1.23744945869563,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",13,"self","academic","197",-0.593025467544072,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",13,"self","social","197",0.345444227664431,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",13,"other","academic","197",1.75848280023195,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",13,"other","social","197",4.15438717910257,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",16,"self","academic","197",-1.1143269304933,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",16,"self","social","197",-1.51081624054205,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",16,"other","academic","197",0.251371108334456,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s035",16,"other","social","197",-2.30526835236294,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s036",10,"self","academic","197",1.48343892680345,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s036",10,"self","social","197",-3.26897570211847,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s036",10,"other","academic","197",1.87387350369119,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s036",10,"other","social","197",-0.188095737524577,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",10,"self","academic","197",1.36556986916953,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",10,"self","social","197",-1.77845183856847,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",10,"other","academic","197",0.453877219306621,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",10,"other","social","197",-0.484464234168245,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",13,"self","academic","197",-0.554475190763354,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",13,"self","social","197",-0.508445105862525,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",13,"other","academic","197",1.09052106014475,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",13,"other","social","197",1.02090641860658,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",16,"self","academic","197",5.56223899782385,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",16,"self","social","197",-0.695625581005723,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",16,"other","academic","197",-3.59872590448733,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s038",16,"other","social","197",0.487306840314528,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s039",10,"self","academic","197",1.2948491699979,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s039",10,"self","social","197",-0.477177260213494,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s039",10,"other","academic","197",0.233549899186026,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s039",10,"other","social","197",0.68906396427466,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",10,"self","academic","197",1.01024932037977,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",10,"self","social","197",2.1127040697584,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",10,"other","academic","197",-1.16422405780476,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",10,"other","social","197",-4.65224403704651,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",13,"self","academic","197",-2.68814719654799,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",13,"self","social","197",-3.36664092820097,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",13,"other","academic","197",-3.25105715294716,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",13,"other","social","197",1.99608989050659,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",16,"self","academic","197",1.85314037164299,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",16,"self","social","197",0.940174958531572,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",16,"other","academic","197",-2.10750338390043,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s040",16,"other","social","197",1.49069515810298,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s041",13,"self","academic","197",0.626505330869556,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s041",13,"self","social","197",3.04751776854235,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s041",13,"other","academic","197",-4.02271350740339,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s041",13,"other","social","197",-0.871378940147375,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s041",16,"self","academic","197",-0.281146159049654,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s041",16,"self","social","197",-0.518749191053528,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s041",16,"other","academic","197",-1.04066607152342,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s041",16,"other","social","197",0.326947996328396,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",10,"self","academic","197",-3.8016686697987,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",10,"self","social","197",-0.860797097921186,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",10,"other","academic","197",0.782805263128555,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",10,"other","social","197",-0.223303488643306,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",13,"self","academic","197",3.76699463540347,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",13,"self","social","197",1.95458088717891,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",13,"other","academic","197",-1.19513161244366,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",13,"other","social","197",-1.34150560303197,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",16,"self","academic","197",-2.2942671949844,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",16,"self","social","197",-2.30339809529906,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",16,"other","academic","197",0.90012013149348,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s042",16,"other","social","197",1.00962006917918,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",10,"self","academic","197",1.53830714251706,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",10,"self","social","197",2.27964978422515,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",10,"other","academic","197",0.342948823331193,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",10,"other","social","197",0.586745057709439,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",13,"self","academic","197",0.674307721960497,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",13,"self","social","197",1.33184248317234,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",13,"other","academic","197",0.863650007513,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",13,"other","social","197",-2.51712549977183,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",16,"self","academic","197",0.0129268277185233,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",16,"self","social","197",-1.51253795849613,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",16,"other","academic","197",-1.34484275492567,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s045",16,"other","social","197",0.30120409977017,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s046",10,"self","academic","197",0.757386626039086,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s046",10,"self","social","197",0.301974332318671,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s046",10,"other","academic","197",-3.84132795077484,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s046",10,"other","social","197",-2.72540626568521,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s046",16,"self","academic","197",1.22181199541282,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s046",16,"self","social","197",3.93088925494276,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s046",16,"other","academic","197",-1.60979232844278,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s046",16,"other","social","197",-2.31799704404579,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s049",10,"self","academic","197",1.03013846065945,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s049",10,"self","social","197",-0.546882244732317,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s049",10,"other","academic","197",-1.57019716792874,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s049",10,"other","social","197",0.478667252447524,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s051",13,"self","academic","197",-0.543338468415285,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s051",13,"self","social","197",-1.51895869705564,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s051",13,"other","academic","197",0.534462721495638,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s051",13,"other","social","197",1.98151404987793,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s054",13,"self","academic","197",1.0126090757139,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s054",13,"self","social","197",0.898872842294404,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s054",13,"other","academic","197",0.981313625083571,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s054",13,"other","social","197",1.04758705986782,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s055",13,"self","academic","197",-2.26002838760604,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s055",13,"self","social","197",-0.0932673213807084,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s055",13,"other","academic","197",0.529010156727669,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s055",13,"other","social","197",0.478069507863775,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s055",16,"self","academic","197",1.80595724985909,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s055",16,"self","social","197",-2.43585177494417,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s055",16,"other","academic","197",-0.901257011417494,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s055",16,"other","social","197",1.68853520099657,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s056",10,"self","academic","197",2.20271182905561,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s056",10,"self","social","197",0.227428902777903,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s056",10,"other","academic","197",0.774974642248882,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s056",10,"other","social","197",2.46528593253711,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s057",16,"self","academic","197",3.10583564551785,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s057",16,"self","social","197",2.59796698202347,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s057",16,"other","academic","197",0.530346112774776,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s057",16,"other","social","197",2.25769078984653,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",10,"self","academic","197",-3.95658012301509,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",10,"self","social","197",2.35022833466141,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",10,"other","academic","197",-3.76090549897168,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",10,"other","social","197",1.4995760512112,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",13,"self","academic","197",1.17330201390008,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",13,"self","social","197",1.28724055986249,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",13,"other","academic","197",-0.295514444441159,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",13,"other","social","197",-2.34363150008525,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",16,"self","academic","197",-3.09732244832584,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",16,"self","social","197",2.02253697801404,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",16,"other","academic","197",-4.56617725960388,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s058",16,"other","social","197",0.515114252297931,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s059",13,"self","academic","197",1.77202212506745,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s059",13,"self","social","197",-1.57547397847516,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s059",13,"other","academic","197",-2.00767090292379,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s059",13,"other","social","197",1.98448569972545,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s059",16,"self","academic","197",-0.224031605542903,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s059",16,"self","social","197",-2.21680303411189,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s059",16,"other","academic","197",-1.60804165622385,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s059",16,"other","social","197",0.558101420182643,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s060",10,"self","academic","197",4.78899507884447,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s060",10,"self","social","197",-0.721636517616743,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s060",10,"other","academic","197",2.79946826462266,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s060",10,"other","social","197",1.58795057037106,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s060",13,"self","academic","197",-0.322158215758491,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s060",13,"self","social","197",-0.266133604741874,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s060",13,"other","academic","197",0.287499059955675,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s060",13,"other","social","197",3.4223002152302,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s062",10,"self","academic","197",-0.0842139758567918,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s062",10,"self","social","197",1.68076339631288,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s062",10,"other","academic","197",0.638010641182923,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s062",10,"other","social","197",-2.68715098561604,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",10,"self","academic","197",0.20680545610654,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",10,"self","social","197",-1.98111098443343,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",10,"other","academic","197",-3.61443651013704,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",10,"other","social","197",1.39087131198525,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",13,"self","academic","197",0.314850549476004,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",13,"self","social","197",0.948142335519225,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",13,"other","academic","197",1.43869708942176,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",13,"other","social","197",-1.77274331505027,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",16,"self","academic","197",1.61866032754879,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",16,"self","social","197",-1.81949942595907,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",16,"other","academic","197",0.281192011445719,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s064",16,"other","social","197",0.822628320706082,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s065",10,"self","academic","197",0.391701062888331,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s065",10,"self","social","197",-0.215825465170641,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s065",10,"other","academic","197",-0.218722820177121,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s065",10,"other","social","197",-1.24959410009037,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s065",13,"self","academic","197",0.58388118721046,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s065",13,"self","social","197",-0.514894573966697,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
"s065",13,"other","academic","197",0.931361000768465,"bilateral","preSMA_BA6","control","bilateral_preSMA_BA6"
